Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,Wohnviertel_id,Wohnviertel,Rang
2017,2,2016,2016,0.3239704566,Auslaenderanteil,4,Breite,10
2017,2,2016,2016,0.3163546256,Auslaenderanteil,5,St. Alban,8
2017,2,2016,2016,0.3906043112,Auslaenderanteil,6,Gundeldingen,15
2017,2,2016,2016,0.2415291051,Auslaenderanteil,7,Bruderholz,3
2017,2,2016,2016,0.2177830293,Auslaenderanteil,8,Bachletten,1
2017,2,2016,2016,0.2776071376,Auslaenderanteil,9,Gotthelf,7
2017,2,2016,2016,0.3751348759,Auslaenderanteil,10,Iselin,12
2017,2,2016,2016,0.4340014927,Auslaenderanteil,11,St. Johann,16
2017,2,2016,2016,0.3766025641,Auslaenderanteil,12,Altstadt Kleinbasel,13
2017,2,2016,2016,0.463335819,Auslaenderanteil,13,Clara,17
2017,2,2016,2016,0.3179886686,Auslaenderanteil,14,Wettstein,9
2017,2,2016,2016,0.2399783315,Auslaenderanteil,15,Hirzbrunnen,2
2017,2,2016,2016,0.5573870574,Auslaenderanteil,16,Rosental,21
2017,2,2016,2016,0.5062146893,Auslaenderanteil,17,Matthäus,19
2017,2,2016,2016,0.5166620383,Auslaenderanteil,18,Klybeck,20
2017,2,2016,2016,0.4690632561,Auslaenderanteil,19,Kleinhüningen,18
2017,2,2016,2016,0.2554164087,Auslaenderanteil,20,Riehen,5
2017,2,2016,2016,0.2478991597,Auslaenderanteil,30,Bettingen,4
2017,3,2016,2016,0.5161036921,Anteilkonfessionslose,1,Altstadt Grossbasel,18
2017,3,2016,2016,0.5459976105,Anteilkonfessionslose,2,Vorstädte,20
2017,3,2016,2016,0.5071734675,Anteilkonfessionslose,3,Am Ring,17
2017,3,2016,2016,0.4905998209,Anteilkonfessionslose,4,Breite,14
2017,3,2016,2016,0.4913729809,Anteilkonfessionslose,5,St. Alban,15
2017,3,2016,2016,0.4513532122,Anteilkonfessionslose,6,Gundeldingen,4
2017,3,2016,2016,0.4768679409,Anteilkonfessionslose,7,Bruderholz,11
2017,3,2016,2016,0.4749279965,Anteilkonfessionslose,8,Bachletten,10
2017,3,2016,2016,0.4942226123,Anteilkonfessionslose,9,Gotthelf,16
2017,3,2016,2016,0.4521040643,Anteilkonfessionslose,10,Iselin,5
2017,3,2016,2016,0.4664676405,Anteilkonfessionslose,11,St. Johann,8
2017,3,2016,2016,0.5612980769,Anteilkonfessionslose,12,Altstadt Kleinbasel,21
2017,3,2016,2016,0.4789957743,Anteilkonfessionslose,13,Clara,12
2017,3,2016,2016,0.529213881,Anteilkonfessionslose,14,Wettstein,19
2017,3,2016,2016,0.4895991333,Anteilkonfessionslose,15,Hirzbrunnen,13
2017,3,2016,2016,0.4252136752,Anteilkonfessionslose,16,Rosental,3
2017,3,2016,2016,0.4620213434,Anteilkonfessionslose,17,Matthäus,7
2017,3,2016,2016,0.4180783116,Anteilkonfessionslose,18,Klybeck,2
2017,3,2016,2016,0.391289319,Anteilkonfessionslose,19,Kleinhüningen,1
2017,3,2016,2016,0.4744059807,Anteilkonfessionslose,20,Riehen,9
2017,3,2016,2016,0.4571428571,Anteilkonfessionslose,30,Bettingen,6
2017,4,2016,2016,0.3013100437,Anteileinpersonenhaushalte,1,Altstadt Grossbasel,19
2017,4,2016,2016,0.3250573753,Anteileinpersonenhaushalte,2,Vorstädte,20
2017,4,2016,2016,0.2812912395,Anteileinpersonenhaushalte,3,Am Ring,16
2017,4,2016,2016,0.2817591432,Anteileinpersonenhaushalte,4,Breite,17
2017,4,2016,2016,0.2442383361,Anteileinpersonenhaushalte,5,St. Alban,10
2017,4,2016,2016,0.2741177106,Anteileinpersonenhaushalte,6,Gundeldingen,15
2017,4,2016,2016,0.1561637788,Anteileinpersonenhaushalte,7,Bruderholz,2
2017,4,2016,2016,0.2165757417,Anteileinpersonenhaushalte,8,Bachletten,7
2017,4,2016,2016,0.2907906426,Anteileinpersonenhaushalte,9,Gotthelf,18
2017,4,2016,2016,0.2700090607,Anteileinpersonenhaushalte,10,Iselin,13
2017,4,2016,2016,0.2319218603,Anteileinpersonenhaushalte,11,St. Johann,9
2017,4,2016,2016,0.3301846286,Anteileinpersonenhaushalte,12,Altstadt Kleinbasel,21
2017,4,2016,2016,0.2705667276,Anteileinpersonenhaushalte,13,Clara,14
2017,4,2016,2016,0.2606643674,Anteileinpersonenhaushalte,14,Wettstein,12
2017,4,2016,2016,0.1926121372,Anteileinpersonenhaushalte,15,Hirzbrunnen,5
2017,4,2016,2016,0.2099798543,Anteileinpersonenhaushalte,16,Rosental,6
2017,4,2016,2016,0.2448914227,Anteileinpersonenhaushalte,17,Matthäus,11
2017,4,2016,2016,0.2207061471,Anteileinpersonenhaushalte,18,Klybeck,8
2017,4,2016,2016,0.1869393613,Anteileinpersonenhaushalte,19,Kleinhüningen,4
2017,4,2016,2016,0.1656778837,Anteileinpersonenhaushalte,20,Riehen,3
2017,4,2016,2016,0.126394052,Anteileinpersonenhaushalte,30,Bettingen,1
2017,5,2016,2016,0.8235294118,Gymnasialquote,1,Altstadt Grossbasel,21
2017,5,2016,2016,0.7096774194,Gymnasialquote,2,Vorstädte,19
2017,5,2016,2016,0.6,Gymnasialquote,3,Am Ring,14
2017,5,2016,2016,0.3176470588,Gymnasialquote,4,Breite,8
2017,5,2016,2016,0.4960629921,Gymnasialquote,5,St. Alban,12
2017,5,2016,2016,0.2478632479,Gymnasialquote,6,Gundeldingen,4
2017,5,2016,2016,0.6666666667,Gymnasialquote,7,Bruderholz,18
2017,5,2016,2016,0.7150537634,Gymnasialquote,8,Bachletten,20
2017,5,2016,2016,0.4457831325,Gymnasialquote,9,Gotthelf,11
2017,5,2016,2016,0.3027888446,Gymnasialquote,10,Iselin,7
2017,5,2016,2016,0.3695652174,Gymnasialquote,11,St. Johann,9
2017,5,2016,2016,0.6111111111,Gymnasialquote,12,Altstadt Kleinbasel,17
2017,5,2016,2016,0.2307692308,Gymnasialquote,13,Clara,3
2017,5,2016,2016,0.6029411765,Gymnasialquote,14,Wettstein,16
2017,5,2016,2016,0.3771428571,Gymnasialquote,15,Hirzbrunnen,10
2017,5,2016,2016,0.25,Gymnasialquote,16,Rosental,5
2017,5,2016,2016,0.2569832402,Gymnasialquote,17,Matthäus,6
2017,5,2016,2016,0.1379310345,Gymnasialquote,18,Klybeck,1
2017,5,2016,2016,0.2222222222,Gymnasialquote,19,Kleinhüningen,2
2017,5,2016,2016,0.5178082192,Gymnasialquote,20,Riehen,13
2017,5,2016,2016,0.6,Gymnasialquote,30,Bettingen,14
2017,6,2016,2016,0.2827663134,Altersquotient,1,Altstadt Grossbasel,9
2017,6,2016,2016,0.3679706601,Altersquotient,2,Vorstädte,15
2017,6,2016,2016,0.3513671589,Altersquotient,3,Am Ring,14
2017,6,2016,2016,0.3458501491,Altersquotient,4,Breite,12
2017,6,2016,2016,0.4835733938,Altersquotient,5,St. Alban,20
2017,6,2016,2016,0.2185565454,Altersquotient,6,Gundeldingen,4
2017,6,2016,2016,0.4294129197,Altersquotient,7,Bruderholz,18
2017,6,2016,2016,0.3730717018,Altersquotient,8,Bachletten,16
2017,6,2016,2016,0.3477246208,Altersquotient,9,Gotthelf,13
2017,6,2016,2016,0.2541942505,Altersquotient,10,Iselin,6
2017,6,2016,2016,0.2264596958,Altersquotient,11,St. Johann,5
2017,6,2016,2016,0.2695800227,Altersquotient,12,Altstadt Kleinbasel,7
2017,6,2016,2016,0.3241017964,Altersquotient,13,Clara,11
2017,6,2016,2016,0.2857904559,Altersquotient,14,Wettstein,10
2017,6,2016,2016,0.4339984651,Altersquotient,15,Hirzbrunnen,19
2017,6,2016,2016,0.1183767872,Altersquotient,16,Rosental,1
2017,6,2016,2016,0.1725466165,Altersquotient,17,Matthäus,2
2017,6,2016,2016,0.2058579144,Altersquotient,18,Klybeck,3
2017,6,2016,2016,0.2806629834,Altersquotient,19,Kleinhüningen,8
2017,6,2016,2016,0.4871772275,Altersquotient,20,Riehen,21
2017,6,2016,2016,0.423580786,Altersquotient,30,Bettingen,17
2017,7,2016,2016,0.3153967007,Anteilsesshafte,1,Altstadt Grossbasel,7
2017,7,2016,2016,0.2751891677,Anteilsesshafte,2,Vorstädte,2
2017,7,2016,2016,0.3066890255,Anteilsesshafte,3,Am Ring,5
2017,7,2016,2016,0.3446732319,Anteilsesshafte,4,Breite,12
2017,7,2016,2016,0.345356094,Anteilsesshafte,5,St. Alban,13
2017,7,2016,2016,0.3108945501,Anteilsesshafte,6,Gundeldingen,6
2017,7,2016,2016,0.4206125109,Anteilsesshafte,7,Bruderholz,18
2017,7,2016,2016,0.4221253969,Anteilsesshafte,8,Bachletten,19
2017,7,2016,2016,0.3571741992,Anteilsesshafte,9,Gotthelf,16
2017,7,2016,2016,0.3278383887,Anteilsesshafte,10,Iselin,10
2017,7,2016,2016,0.3177311014,Anteilsesshafte,11,St. Johann,8
2017,7,2016,2016,0.2752403846,Anteilsesshafte,12,Altstadt Kleinbasel,3
2017,7,2016,2016,0.3233905046,Anteilsesshafte,13,Clara,9
2017,7,2016,2016,0.3549929178,Anteilsesshafte,14,Wettstein,15
2017,7,2016,2016,0.4053087757,Anteilsesshafte,15,Hirzbrunnen,17
2017,7,2016,2016,0.208028083,Anteilsesshafte,16,Rosental,1
2017,7,2016,2016,0.2908976773,Anteilsesshafte,17,Matthäus,4
2017,7,2016,2016,0.3419883366,Anteilsesshafte,18,Klybeck,11
2017,7,2016,2016,0.3515381956,Anteilsesshafte,19,Kleinhüningen,14
2017,7,2016,2016,0.4324555974,Anteilsesshafte,20,Riehen,21
2017,7,2016,2016,0.4260504202,Anteilsesshafte,30,Bettingen,20
2017,8,2016,2016,0.1372002231,Jugendquotient,1,Altstadt Grossbasel,1
2017,8,2016,2016,0.1668704156,Jugendquotient,2,Vorstädte,3
2017,8,2016,2016,0.2181605498,Jugendquotient,3,Am Ring,6
2017,8,2016,2016,0.2221442358,Jugendquotient,4,Breite,9
2017,8,2016,2016,0.2798187409,Jugendquotient,5,St. Alban,14
2017,8,2016,2016,0.2068548996,Jugendquotient,6,Gundeldingen,5
2017,8,2016,2016,0.3785588062,Jugendquotient,7,Bruderholz,21
2017,8,2016,2016,0.2980377638,Jugendquotient,8,Bachletten,16
2017,8,2016,2016,0.2478413069,Jugendquotient,9,Gotthelf,10
2017,8,2016,2016,0.2586378888,Jugendquotient,10,Iselin,12
2017,8,2016,2016,0.2515956189,Jugendquotient,11,St. Johann,11
2017,8,2016,2016,0.1469920545,Jugendquotient,12,Altstadt Kleinbasel,2
2017,8,2016,2016,0.181511976,Jugendquotient,13,Clara,4
2017,8,2016,2016,0.219941349,Jugendquotient,14,Wettstein,7
2017,8,2016,2016,0.336914812,Jugendquotient,15,Hirzbrunnen,19
2017,8,2016,2016,0.2592514718,Jugendquotient,16,Rosental,13
2017,8,2016,2016,0.222008229,Jugendquotient,17,Matthäus,8
2017,8,2016,2016,0.2901952638,Jugendquotient,18,Klybeck,15
2017,8,2016,2016,0.317679558,Jugendquotient,19,Kleinhüningen,18
2017,8,2016,2016,0.3636203402,Jugendquotient,20,Riehen,20
2017,8,2016,2016,0.308588064,Jugendquotient,30,Bettingen,17
2017,9,2016,2016,1822.5777778,Baujahrwohngebaeude,1,Altstadt Grossbasel,1
2017,9,2016,2016,1898.8284133,Baujahrwohngebaeude,2,Vorstädte,3
2017,9,2016,2016,1918.6879795,Baujahrwohngebaeude,3,Am Ring,4
2017,9,2016,2016,1940.9206587,Baujahrwohngebaeude,4,Breite,15
2017,9,2016,2016,1938.5498311,Baujahrwohngebaeude,5,St. Alban,14
2017,9,2016,2016,1932.2265077,Baujahrwohngebaeude,6,Gundeldingen,8
2017,9,2016,2016,1948.5173244,Baujahrwohngebaeude,7,Bruderholz,18
2017,9,2016,2016,1934.1489617,Baujahrwohngebaeude,8,Bachletten,11
2017,9,2016,2016,1924.6744659,Baujahrwohngebaeude,9,Gotthelf,5
2017,9,2016,2016,1937.1906401,Baujahrwohngebaeude,10,Iselin,13
2017,9,2016,2016,1932.93083,Baujahrwohngebaeude,11,St. Johann,9
2017,9,2016,2016,1880.4929078,Baujahrwohngebaeude,12,Altstadt Kleinbasel,2
2017,9,2016,2016,1928.3461538,Baujahrwohngebaeude,13,Clara,7
2017,9,2016,2016,1933.15625,Baujahrwohngebaeude,14,Wettstein,10
2017,9,2016,2016,1941.7718078,Baujahrwohngebaeude,15,Hirzbrunnen,16
2017,9,2016,2016,1948.6174497,Baujahrwohngebaeude,16,Rosental,19
2017,9,2016,2016,1925.1622807,Baujahrwohngebaeude,17,Matthäus,6
2017,9,2016,2016,1937.0229358,Baujahrwohngebaeude,18,Klybeck,12
2017,9,2016,2016,1946.4011976,Baujahrwohngebaeude,19,Kleinhüningen,17
2017,9,2016,2016,1957.2413207,Baujahrwohngebaeude,20,Riehen,20
2017,9,2016,2016,1961.9710611,Baujahrwohngebaeude,30,Bettingen,21
2017,10,2016,2016,0.103030303,Anteileinfamilienhaeuser,1,Altstadt Grossbasel,8
2017,10,2016,2016,0.0774907749,Anteileinfamilienhaeuser,2,Vorstädte,6
2017,10,2016,2016,0.199488491,Anteileinfamilienhaeuser,3,Am Ring,12
2017,10,2016,2016,0.1347305389,Anteileinfamilienhaeuser,4,Breite,9
2017,10,2016,2016,0.3403716216,Anteileinfamilienhaeuser,5,St. Alban,15
2017,10,2016,2016,0.0294530154,Anteileinfamilienhaeuser,6,Gundeldingen,2
2017,10,2016,2016,0.7338787295,Anteileinfamilienhaeuser,7,Bruderholz,20
2017,10,2016,2016,0.5607028754,Anteileinfamilienhaeuser,8,Bachletten,17
2017,10,2016,2016,0.3682604273,Anteileinfamilienhaeuser,9,Gotthelf,16
2017,10,2016,2016,0.1665519615,Anteileinfamilienhaeuser,10,Iselin,11
2017,10,2016,2016,0.2476943347,Anteileinfamilienhaeuser,11,St. Johann,13
2017,10,2016,2016,0.1028368794,Anteileinfamilienhaeuser,12,Altstadt Kleinbasel,7
2017,10,2016,2016,0.0230769231,Anteileinfamilienhaeuser,13,Clara,1
2017,10,2016,2016,0.3352272727,Anteileinfamilienhaeuser,14,Wettstein,14
2017,10,2016,2016,0.6965865992,Anteileinfamilienhaeuser,15,Hirzbrunnen,19
2017,10,2016,2016,0.0704697987,Anteileinfamilienhaeuser,16,Rosental,3
2017,10,2016,2016,0.0719298246,Anteileinfamilienhaeuser,17,Matthäus,4
2017,10,2016,2016,0.0733944954,Anteileinfamilienhaeuser,18,Klybeck,5
2017,10,2016,2016,0.1556886228,Anteileinfamilienhaeuser,19,Kleinhüningen,10
2017,10,2016,2016,0.6608400097,Anteileinfamilienhaeuser,20,Riehen,18
2017,10,2016,2016,0.7942122186,Anteileinfamilienhaeuser,30,Bettingen,21
2017,11,2016,2016,0.067261875,Gruenflaechenanteil,1,Altstadt Grossbasel,1
2017,11,2016,2016,0.197906736,Gruenflaechenanteil,2,Vorstädte,9
2017,11,2016,2016,0.2387369156,Gruenflaechenanteil,3,Am Ring,10
2017,11,2016,2016,0.3609948671,Gruenflaechenanteil,4,Breite,15
2017,11,2016,2016,0.3217030196,Gruenflaechenanteil,5,St. Alban,13
2017,11,2016,2016,0.1748682856,Gruenflaechenanteil,6,Gundeldingen,8
2017,11,2016,2016,0.7146256637,Gruenflaechenanteil,7,Bruderholz,19
2017,11,2016,2016,0.4165584987,Gruenflaechenanteil,8,Bachletten,17
2017,11,2016,2016,0.3236973591,Gruenflaechenanteil,9,Gotthelf,14
2017,11,2016,2016,0.3644713433,Gruenflaechenanteil,10,Iselin,16
2017,11,2016,2016,0.2711032949,Gruenflaechenanteil,11,St. Johann,11
2017,11,2016,2016,0.0809476205,Gruenflaechenanteil,12,Altstadt Kleinbasel,2
2017,11,2016,2016,0.1596210662,Gruenflaechenanteil,13,Clara,6
2017,11,2016,2016,0.2812191425,Gruenflaechenanteil,14,Wettstein,12
2017,11,2016,2016,0.5900990651,Gruenflaechenanteil,15,Hirzbrunnen,18
2017,11,2016,2016,0.137886656,Gruenflaechenanteil,16,Rosental,4
2017,11,2016,2016,0.1657748081,Gruenflaechenanteil,17,Matthäus,7
2017,11,2016,2016,0.1181823341,Gruenflaechenanteil,18,Klybeck,3
2017,11,2016,2016,0.155087399,Gruenflaechenanteil,19,Kleinhüningen,5
2017,11,2016,2016,0.7949819766,Gruenflaechenanteil,20,Riehen,20
2017,11,2016,2016,0.902449315,Gruenflaechenanteil,30,Bettingen,21
2017,12,2016,2016,90.238128987,Flaecheprowohnung,1,Altstadt Grossbasel,16
2017,12,2016,2016,81.919421488,Flaecheprowohnung,2,Vorstädte,13
2017,12,2016,2016,82.188064516,Flaecheprowohnung,3,Am Ring,14
2017,12,2016,2016,70.018878611,Flaecheprowohnung,4,Breite,6
2017,12,2016,2016,93.656417765,Flaecheprowohnung,5,St. Alban,18
2017,12,2016,2016,70.457689544,Flaecheprowohnung,6,Gundeldingen,7
2017,12,2016,2016,109.31231437,Flaecheprowohnung,7,Bruderholz,20
2017,12,2016,2016,93.102741623,Flaecheprowohnung,8,Bachletten,17
2017,12,2016,2016,75.034021871,Flaecheprowohnung,9,Gotthelf,11
2017,12,2016,2016,68.560730215,Flaecheprowohnung,10,Iselin,4
2017,12,2016,2016,71.778727634,Flaecheprowohnung,11,St. Johann,9
2017,12,2016,2016,72.333116037,Flaecheprowohnung,12,Altstadt Kleinbasel,10
2017,12,2016,2016,67.138123924,Flaecheprowohnung,13,Clara,2
2017,12,2016,2016,83.239791219,Flaecheprowohnung,14,Wettstein,15
2017,12,2016,2016,80.952634948,Flaecheprowohnung,15,Hirzbrunnen,12
2017,12,2016,2016,69.282678311,Flaecheprowohnung,16,Rosental,5
2017,12,2016,2016,67.282379603,Flaecheprowohnung,17,Matthäus,3
2017,12,2016,2016,65.5081529,Flaecheprowohnung,18,Klybeck,1
2017,12,2016,2016,70.636764706,Flaecheprowohnung,19,Kleinhüningen,8
2017,12,2016,2016,102.91804734,Flaecheprowohnung,20,Riehen,19
2017,12,2016,2016,121.34406439,Flaecheprowohnung,30,Bettingen,21
2017,14,2014,Steuerjahr 2014,5343.1955206,Vermoegenssteuer,1,Altstadt Grossbasel,19
2017,14,2014,Steuerjahr 2014,9028.2837567,Vermoegenssteuer,2,Vorstädte,20
2017,14,2014,Steuerjahr 2014,3489.2898736,Vermoegenssteuer,3,Am Ring,16
2017,14,2014,Steuerjahr 2014,475.2415108,Vermoegenssteuer,4,Breite,7
2017,14,2014,Steuerjahr 2014,4819.5869632,Vermoegenssteuer,5,St. Alban,18
2017,14,2014,Steuerjahr 2014,526.14626172,Vermoegenssteuer,6,Gundeldingen,8
2017,14,2014,Steuerjahr 2014,20903.358745,Vermoegenssteuer,7,Bruderholz,21
2017,14,2014,Steuerjahr 2014,1893.3535516,Vermoegenssteuer,8,Bachletten,12
2017,14,2014,Steuerjahr 2014,3742.5216358,Vermoegenssteuer,9,Gotthelf,17
2017,14,2014,Steuerjahr 2014,439.63134635,Vermoegenssteuer,10,Iselin,4
2017,14,2014,Steuerjahr 2014,550.31399192,Vermoegenssteuer,11,St. Johann,9
2017,14,2014,Steuerjahr 2014,1111.3745342,Vermoegenssteuer,12,Altstadt Kleinbasel,11
2017,14,2014,Steuerjahr 2014,465.32129817,Vermoegenssteuer,13,Clara,5
2017,14,2014,Steuerjahr 2014,1944.5770912,Vermoegenssteuer,14,Wettstein,13
2017,14,2014,Steuerjahr 2014,725.7829222,Vermoegenssteuer,15,Hirzbrunnen,10
2017,14,2014,Steuerjahr 2014,239.41690647,Vermoegenssteuer,16,Rosental,3
2017,14,2014,Steuerjahr 2014,474.9281424,Vermoegenssteuer,17,Matthäus,6
2017,14,2014,Steuerjahr 2014,176.09207038,Vermoegenssteuer,18,Klybeck,2
2017,14,2014,Steuerjahr 2014,171.10575139,Vermoegenssteuer,19,Kleinhüningen,1
2017,14,2014,Steuerjahr 2014,3322.8178059,Vermoegenssteuer,20,Riehen,15
2017,14,2014,Steuerjahr 2014,3214.2287066,Vermoegenssteuer,30,Bettingen,14
2017,15,2014,Steuerjahr 2014,16397.193099,Einkommenssteuer,1,Altstadt Grossbasel,19
2017,15,2014,Steuerjahr 2014,17822.478275,Einkommenssteuer,2,Vorstädte,20
2017,15,2014,Steuerjahr 2014,11942.650296,Einkommenssteuer,3,Am Ring,15
2017,15,2014,Steuerjahr 2014,7191.4427093,Einkommenssteuer,4,Breite,9
2017,15,2014,Steuerjahr 2014,15825.977301,Einkommenssteuer,5,St. Alban,18
2017,15,2014,Steuerjahr 2014,7151.3573948,Einkommenssteuer,6,Gundeldingen,8
2017,15,2014,Steuerjahr 2014,20531.30534,Einkommenssteuer,7,Bruderholz,21
2017,15,2014,Steuerjahr 2014,11232.568499,Einkommenssteuer,8,Bachletten,14
2017,15,2014,Steuerjahr 2014,8734.8026629,Einkommenssteuer,9,Gotthelf,12
2017,15,2014,Steuerjahr 2014,6306.206372,Einkommenssteuer,10,Iselin,6
2017,15,2014,Steuerjahr 2014,6494.7676276,Einkommenssteuer,11,St. Johann,7
2017,15,2014,Steuerjahr 2014,8252.5018634,Einkommenssteuer,12,Altstadt Kleinbasel,11
2017,15,2014,Steuerjahr 2014,6175.5711968,Einkommenssteuer,13,Clara,4
2017,15,2014,Steuerjahr 2014,10408.881084,Einkommenssteuer,14,Wettstein,13
2017,15,2014,Steuerjahr 2014,7447.2770398,Einkommenssteuer,15,Hirzbrunnen,10
2017,15,2014,Steuerjahr 2014,5831.0964029,Einkommenssteuer,16,Rosental,3
2017,15,2014,Steuerjahr 2014,6265.424484,Einkommenssteuer,17,Matthäus,5
2017,15,2014,Steuerjahr 2014,4410.1190648,Einkommenssteuer,18,Klybeck,1
2017,15,2014,Steuerjahr 2014,4839.1428571,Einkommenssteuer,19,Kleinhüningen,2
2017,15,2014,Steuerjahr 2014,13431.462954,Einkommenssteuer,20,Riehen,16
2017,15,2014,Steuerjahr 2014,14099.867508,Einkommenssteuer,30,Bettingen,17
2017,16,,2011-2015,0.8330483229,Erwerbstaetigenquote,1,Altstadt Grossbasel,21
2017,16,,2011-2015,0.7795234,Erwerbstaetigenquote,2,Vorstädte,17
2017,16,,2011-2015,0.799931595,Erwerbstaetigenquote,3,Am Ring,20
2017,16,,2011-2015,0.7366764015,Erwerbstaetigenquote,4,Breite,9
2017,16,,2011-2015,0.745714483,Erwerbstaetigenquote,5,St. Alban,14
2017,16,,2011-2015,0.7515026656,Erwerbstaetigenquote,6,Gundeldingen,15
2017,16,,2011-2015,0.741483763,Erwerbstaetigenquote,7,Bruderholz,10
2017,16,,2011-2015,0.7890182081,Erwerbstaetigenquote,8,Bachletten,18
2017,16,,2011-2015,0.7561847968,Erwerbstaetigenquote,9,Gotthelf,16
2017,16,,2011-2015,0.7022997678,Erwerbstaetigenquote,10,Iselin,6
2017,16,,2011-2015,0.7007318463,Erwerbstaetigenquote,11,St. Johann,5
2017,16,,2011-2015,0.7428789485,Erwerbstaetigenquote,12,Altstadt Kleinbasel,13
2017,16,,2011-2015,0.6597514819,Erwerbstaetigenquote,13,Clara,3
2017,16,,2011-2015,0.7898662651,Erwerbstaetigenquote,14,Wettstein,19
2017,16,,2011-2015,0.7221371046,Erwerbstaetigenquote,15,Hirzbrunnen,8
2017,16,,2011-2015,0.7069895936,Erwerbstaetigenquote,16,Rosental,7
2017,16,,2011-2015,0.6766771209,Erwerbstaetigenquote,17,Matthäus,4
2017,16,,2011-2015,0.6085440815,Erwerbstaetigenquote,18,Klybeck,1
2017,16,,2011-2015,0.6320040497,Erwerbstaetigenquote,19,Kleinhüningen,2
2017,16,,2011-2015,0.742600131,Erwerbstaetigenquote,20,Riehen,11
2017,16,,2011-2015,0.742600131,Erwerbstaetigenquote,30,Bettingen,11
2017,17,2014,2014,4.595664635,Arbeitsplaetzeprokopf,1,Altstadt Grossbasel,21
2017,17,2014,2014,4.577539286,Arbeitsplaetzeprokopf,2,Vorstädte,20
2017,17,2014,2014,1.0166387112,Arbeitsplaetzeprokopf,3,Am Ring,14
2017,17,2014,2014,0.1190652515,Arbeitsplaetzeprokopf,4,Breite,1
2017,17,2014,2014,2.1513247105,Arbeitsplaetzeprokopf,5,St. Alban,19
2017,17,2014,2014,0.6218140788,Arbeitsplaetzeprokopf,6,Gundeldingen,10
2017,17,2014,2014,0.1331406422,Arbeitsplaetzeprokopf,7,Bruderholz,2
2017,17,2014,2014,0.1872961595,Arbeitsplaetzeprokopf,8,Bachletten,6
2017,17,2014,2014,0.2945914104,Arbeitsplaetzeprokopf,9,Gotthelf,8
2017,17,2014,2014,0.1582150751,Arbeitsplaetzeprokopf,10,Iselin,3
2017,17,2014,2014,0.9990028404,Arbeitsplaetzeprokopf,11,St. Johann,13
2017,17,2014,2014,1.5517414754,Arbeitsplaetzeprokopf,12,Altstadt Kleinbasel,16
2017,17,2014,2014,0.6749574129,Arbeitsplaetzeprokopf,13,Clara,11
2017,17,2014,2014,1.8098230986,Arbeitsplaetzeprokopf,14,Wettstein,17
2017,17,2014,2014,0.3392960807,Arbeitsplaetzeprokopf,15,Hirzbrunnen,9
2017,17,2014,2014,1.050800448,Arbeitsplaetzeprokopf,16,Rosental,15
2017,17,2014,2014,0.1814616525,Arbeitsplaetzeprokopf,17,Matthäus,5
2017,17,2014,2014,0.8165756242,Arbeitsplaetzeprokopf,18,Klybeck,12
2017,17,2014,2014,2.0479528603,Arbeitsplaetzeprokopf,19,Kleinhüningen,18
2017,17,2014,2014,0.164299291,Arbeitsplaetzeprokopf,20,Riehen,4
2017,17,2014,2014,0.2839533422,Arbeitsplaetzeprokopf,30,Bettingen,7
