Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2020,2,2019,2019,0.2240609211,Auslaenderanteil,Anteil Ausländer,8,Bachletten,1,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"22,4%"
2020,2,2019,2019,0.2859608746,Auslaenderanteil,Anteil Ausländer,9,Gotthelf,7,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"28,6%"
2020,2,2019,2019,0.3785671995,Auslaenderanteil,Anteil Ausländer,10,Iselin,13,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"37,9%"
2020,2,2019,2019,0.4328721219,Auslaenderanteil,Anteil Ausländer,11,St. Johann,17,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"43,3%"
2020,2,2019,2019,0.3835616438,Auslaenderanteil,Anteil Ausländer,12,Altstadt Kleinbasel,14,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"38,4%"
2020,2,2019,2019,0.4695226438,Auslaenderanteil,Anteil Ausländer,13,Clara,18,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"47,0%"
2020,2,2019,2019,0.3216289593,Auslaenderanteil,Anteil Ausländer,14,Wettstein,8,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"32,2%"
2020,2,2019,2019,0.2522522523,Auslaenderanteil,Anteil Ausländer,15,Hirzbrunnen,3,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"25,2%"
2020,2,2019,2019,0.5591355078,Auslaenderanteil,Anteil Ausländer,16,Rosental,22,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"55,9%"
2020,2,2019,2019,0.5026109661,Auslaenderanteil,Anteil Ausländer,17,Matthäus,20,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"50,3%"
2020,2,2019,2019,0.5185850491,Auslaenderanteil,Anteil Ausländer,18,Klybeck,21,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"51,9%"
2020,2,2019,2019,0.4699785561,Auslaenderanteil,Anteil Ausländer,19,Kleinhüningen,19,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"47,0%"
2020,2,2019,2019,0.2711374341,Auslaenderanteil,Anteil Ausländer,20,Riehen,5,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"27,1%"
2020,2,2019,2019,0.2525423729,Auslaenderanteil,Anteil Ausländer,30,Bettingen,4,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"25,3%"
2020,2,2019,2019,0.3658305349,Auslaenderanteil,Anteil Ausländer,99,Kanton Basel-Stadt,11,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"36,6%"
2020,4,2019,2019,0.2974408498,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,1,Altstadt Grossbasel,20,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"29,7%"
2020,4,2019,2019,0.3347280335,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,2,Vorstädte,21,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"33,5%"
2020,4,2019,2019,0.2779129758,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,3,Am Ring,16,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,8%"
2020,4,2019,2019,0.2818738657,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,4,Breite,17,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"28,2%"
2020,4,2019,2019,0.2374254429,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,5,St. Alban,9,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"23,7%"
2020,4,2019,2019,0.2832781187,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,6,Gundeldingen,18,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"28,3%"
2020,4,2019,2019,0.1503190224,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,7,Bruderholz,2,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"15,0%"
2020,4,2019,2019,0.2109623493,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,8,Bachletten,6,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"21,1%"
2020,4,2019,2019,0.2886567603,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,9,Gotthelf,19,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"28,9%"
2020,4,2019,2019,0.27072021,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,10,Iselin,13,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,1%"
2020,4,2019,2019,0.2387484412,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,11,St. Johann,10,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"23,9%"
2020,4,2019,2019,0.3457943925,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,12,Altstadt Kleinbasel,22,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"34,6%"
2020,4,2019,2019,0.2765625,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,13,Clara,15,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,7%"
2020,4,2019,2019,0.276009678,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,14,Wettstein,14,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,6%"
2020,4,2019,2019,0.1854786195,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,15,Hirzbrunnen,4,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"18,5%"
2020,4,2019,2019,0.2222524483,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,16,Rosental,7,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"22,2%"
2020,4,2019,2019,0.2633456749,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,17,Matthäus,12,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"26,3%"
2020,4,2019,2019,0.2287241525,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,18,Klybeck,8,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"22,9%"
2020,4,2019,2019,0.1970479705,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,19,Kleinhüningen,5,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"19,7%"
2020,4,2019,2019,0.1654124663,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,20,Riehen,3,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"16,5%"
2020,4,2019,2019,0.1364468864,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,30,Bettingen,1,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"13,6%"
2020,4,2019,2019,0.2405140098,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,99,Kanton Basel-Stadt,11,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"24,1%"
2020,5,2019,2019,0.4117647059,Gymnasialquote,Gymnasialquote,1,Altstadt Grossbasel,13,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"41,2%"
2020,5,2019,2019,0.4583333333,Gymnasialquote,Gymnasialquote,2,Vorstädte,14,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"45,8%"
2020,5,2019,2019,0.5454545455,Gymnasialquote,Gymnasialquote,3,Am Ring,19,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"54,5%"
2020,5,2019,2019,0.2641509434,Gymnasialquote,Gymnasialquote,4,Breite,5,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"26,4%"
2020,5,2019,2019,0.4841269841,Gymnasialquote,Gymnasialquote,5,St. Alban,15,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"48,4%"
2020,5,2019,2019,0.2950819672,Gymnasialquote,Gymnasialquote,6,Gundeldingen,8,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"29,5%"
2020,5,2019,2019,0.6585365854,Gymnasialquote,Gymnasialquote,7,Bruderholz,22,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"65,9%"
2020,5,2019,2019,0.595,Gymnasialquote,Gymnasialquote,8,Bachletten,21,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"59,5%"
2020,5,2019,2019,0.4909090909,Gymnasialquote,Gymnasialquote,9,Gotthelf,16,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"49,1%"
2020,5,2019,2019,0.3361702128,Gymnasialquote,Gymnasialquote,10,Iselin,10,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"33,6%"
2020,5,2019,2019,0.3703703704,Gymnasialquote,Gymnasialquote,11,St. Johann,11,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"37,0%"
2020,5,2019,2019,0.2173913043,Gymnasialquote,Gymnasialquote,12,Altstadt Kleinbasel,4,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"21,7%"
2020,5,2019,2019,0.2708333333,Gymnasialquote,Gymnasialquote,13,Clara,6,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"27,1%"
2020,5,2019,2019,0.5740740741,Gymnasialquote,Gymnasialquote,14,Wettstein,20,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"57,4%"
2020,5,2019,2019,0.32,Gymnasialquote,Gymnasialquote,15,Hirzbrunnen,9,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"32,0%"
2020,5,2019,2019,0.1923076923,Gymnasialquote,Gymnasialquote,16,Rosental,3,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"19,2%"
2020,5,2019,2019,0.2880434783,Gymnasialquote,Gymnasialquote,17,Matthäus,7,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"28,8%"
2020,5,2019,2019,0.157480315,Gymnasialquote,Gymnasialquote,18,Klybeck,1,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"15,7%"
2020,5,2019,2019,0.1632653061,Gymnasialquote,Gymnasialquote,19,Kleinhüningen,2,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"16,3%"
2020,5,2019,2019,0.5315533981,Gymnasialquote,Gymnasialquote,20,Riehen,18,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"53,2%"
2020,5,2019,2019,0.5238095238,Gymnasialquote,Gymnasialquote,30,Bettingen,17,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"52,4%"
2020,5,2019,2019,0.4085501859,Gymnasialquote,Gymnasialquote,99,Kanton Basel-Stadt,12,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"40,9%"
2020,6,2019,2019,0.2968838527,Altersquotient,Altersquotient,1,Altstadt Grossbasel,8,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,297"
2020,6,2019,2019,0.3668295663,Altersquotient,Altersquotient,2,Vorstädte,17,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,367"
2020,6,2019,2019,0.3281751011,Altersquotient,Altersquotient,3,Am Ring,12,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,328"
2020,6,2019,2019,0.3313284069,Altersquotient,Altersquotient,4,Breite,13,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,331"
2020,6,2019,2019,0.437537358,Altersquotient,Altersquotient,5,St. Alban,21,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,438"
2020,6,2019,2019,0.2246420956,Altersquotient,Altersquotient,6,Gundeldingen,4,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,225"
2020,6,2019,2019,0.4165056049,Altersquotient,Altersquotient,7,Bruderholz,18,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,417"
2020,6,2019,2019,0.359462079,Altersquotient,Altersquotient,8,Bachletten,16,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,359"
2020,6,2019,2019,0.3421354765,Altersquotient,Altersquotient,9,Gotthelf,15,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,342"
2020,6,2019,2019,0.2480121505,Altersquotient,Altersquotient,10,Iselin,6,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,248"
2020,6,2019,2019,0.2315104794,Altersquotient,Altersquotient,11,St. Johann,5,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,232"
2020,6,2019,2019,0.2820512821,Altersquotient,Altersquotient,12,Altstadt Kleinbasel,7,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,282"
2020,6,2019,2019,0.3398717465,Altersquotient,Altersquotient,13,Clara,14,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,340"
2020,6,2019,2019,0.2992620935,Altersquotient,Altersquotient,14,Wettstein,10,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,299"
2020,6,2019,2019,0.4170001906,Altersquotient,Altersquotient,15,Hirzbrunnen,19,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,417"
2020,6,2019,2019,0.1188209447,Altersquotient,Altersquotient,16,Rosental,1,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,119"
2020,6,2019,2019,0.1888482633,Altersquotient,Altersquotient,17,Matthäus,2,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,189"
2020,6,2019,2019,0.2135040264,Altersquotient,Altersquotient,18,Klybeck,3,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,214"
2020,6,2019,2019,0.299248989,Altersquotient,Altersquotient,19,Kleinhüningen,9,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,299"
2020,6,2019,2019,0.4781593288,Altersquotient,Altersquotient,20,Riehen,22,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,478"
2020,6,2019,2019,0.4292168675,Altersquotient,Altersquotient,30,Bettingen,20,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,429"
2020,6,2019,2019,0.3045200792,Altersquotient,Altersquotient,99,Kanton Basel-Stadt,11,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"0,305"
2020,7,2019,2019,0.3154706431,Anteilsesshafte,Anteil Sesshafte,1,Altstadt Grossbasel,6,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"31,5%"
2020,7,2019,2019,0.2823271568,Anteilsesshafte,Anteil Sesshafte,2,Vorstädte,2,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"28,2%"
2020,7,2019,2019,0.2989208633,Anteilsesshafte,Anteil Sesshafte,3,Am Ring,4,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"29,9%"
2020,7,2019,2019,0.3392500555,Anteilsesshafte,Anteil Sesshafte,4,Breite,12,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"33,9%"
2020,7,2019,2019,0.3245727046,Anteilsesshafte,Anteil Sesshafte,5,St. Alban,10,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"32,5%"
2020,7,2019,2019,0.3170770707,Anteilsesshafte,Anteil Sesshafte,6,Gundeldingen,7,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"31,7%"
2020,7,2019,2019,0.4283586852,Anteilsesshafte,Anteil Sesshafte,7,Bruderholz,22,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"42,8%"
2020,7,2019,2019,0.4121695834,Anteilsesshafte,Anteil Sesshafte,8,Bachletten,19,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"41,2%"
2020,7,2019,2019,0.3652186421,Anteilsesshafte,Anteil Sesshafte,9,Gotthelf,16,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"36,5%"
