Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2019,2,2018,2018,0.4706026458,Auslaenderanteil,Anteil Ausländer,13,Clara,18,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"47,1%"
2019,2,2018,2018,0.3188848921,Auslaenderanteil,Anteil Ausländer,14,Wettstein,8,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"31,9%"
2019,2,2018,2018,0.2492268316,Auslaenderanteil,Anteil Ausländer,15,Hirzbrunnen,4,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"24,9%"
2019,2,2018,2018,0.556871345,Auslaenderanteil,Anteil Ausländer,16,Rosental,22,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"55,7%"
2019,2,2018,2018,0.5079880339,Auslaenderanteil,Anteil Ausländer,17,Matthäus,20,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"50,8%"
2019,2,2018,2018,0.5220074044,Auslaenderanteil,Anteil Ausländer,18,Klybeck,21,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"52,2%"
2019,2,2018,2018,0.4797060882,Auslaenderanteil,Anteil Ausländer,19,Kleinhüningen,19,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"48,0%"
2019,2,2018,2018,0.2661786647,Auslaenderanteil,Anteil Ausländer,20,Riehen,5,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"26,6%"
2019,2,2018,2018,0.2464962902,Auslaenderanteil,Anteil Ausländer,30,Bettingen,2,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"24,6%"
2019,2,2018,2018,0.3641888383,Auslaenderanteil,Anteil Ausländer,99,Kanton Basel-Stadt,11,Gesellschaft und Soziales,Der Anteil Ausländer ist für mich,Ein hoher Anteil Ausländer ist für mich,,"36,4%"
2019,3,2018,2018,0.5225086572,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,1,Altstadt Grossbasel,19,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"52,3%"
2019,3,2018,2018,0.5487731897,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,2,Vorstädte,20,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"54,9%"
2019,3,2018,2018,0.5197637438,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,3,Am Ring,18,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"52,0%"
2019,3,2018,2018,0.4952169077,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,4,Breite,14,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"49,5%"
2019,3,2018,2018,0.5086700191,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,5,St. Alban,17,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"50,9%"
2019,3,2018,2018,0.4617924277,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,6,Gundeldingen,6,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"46,2%"
2019,3,2018,2018,0.4916105589,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,7,Bruderholz,12,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"49,2%"
2019,3,2018,2018,0.4939091916,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,8,Bachletten,13,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"49,4%"
2019,3,2018,2018,0.5082179931,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,9,Gotthelf,16,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"50,8%"
2019,3,2018,2018,0.4605286395,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,10,Iselin,5,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"46,1%"
2019,3,2018,2018,0.4767180475,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,11,St. Johann,9,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"47,7%"
2019,3,2018,2018,0.5713701431,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,12,Altstadt Kleinbasel,22,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"57,1%"
2019,3,2018,2018,0.4728074473,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,13,Clara,8,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"47,3%"
2019,3,2018,2018,0.554676259,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,14,Wettstein,21,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"55,5%"
2019,3,2018,2018,0.4995201024,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,15,Hirzbrunnen,15,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"50,0%"
2019,3,2018,2018,0.4308479532,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,16,Rosental,3,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"43,1%"
2019,3,2018,2018,0.4695436319,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,17,Matthäus,7,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"47,0%"
2019,3,2018,2018,0.4179350062,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,18,Klybeck,2,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"41,8%"
2019,3,2018,2018,0.3960811756,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,19,Kleinhüningen,1,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"39,6%"
2019,3,2018,2018,0.4874114137,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,20,Riehen,11,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"48,7%"
2019,3,2018,2018,0.4460016488,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,30,Bettingen,4,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"44,6%"
2019,3,2018,2018,0.4841752557,Anteilkonfessionslose,Anteil Personen ohne Religionszugehörigkeit,99,Kanton Basel-Stadt,10,Gesellschaft und Soziales,Der Anteil Personen ohne Religionszugehörigkeit ist für mich,Ein hoher Anteil Personen ohne Religionszugehörigkeit ist für mich,,"48,4%"
2019,4,2018,2018,0.2977608385,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,1,Altstadt Grossbasel,20,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"29,8%"
2019,4,2018,2018,0.3196893367,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,2,Vorstädte,21,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"32,0%"
2019,4,2018,2018,0.2763740045,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,3,Am Ring,17,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,6%"
2019,4,2018,2018,0.2770660923,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,4,Breite,18,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,7%"
2019,4,2018,2018,0.2372775244,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,5,St. Alban,11,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"23,7%"
2019,4,2018,2018,0.2723180388,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,6,Gundeldingen,16,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"27,2%"
2019,4,2018,2018,0.1524556245,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,7,Bruderholz,2,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"15,2%"
2019,4,2018,2018,0.2106009705,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,8,Bachletten,6,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"21,1%"
2019,4,2018,2018,0.2808791209,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,9,Gotthelf,19,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"28,1%"
2019,4,2018,2018,0.2655370579,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,10,Iselin,15,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"26,6%"
2019,4,2018,2018,0.2306659205,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,11,St. Johann,9,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"23,1%"
2019,4,2018,2018,0.3347845015,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,12,Altstadt Kleinbasel,22,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"33,5%"
2019,4,2018,2018,0.2634854772,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,13,Clara,14,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"26,3%"
2019,4,2018,2018,0.2585888437,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,14,Wettstein,13,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"25,9%"
2019,4,2018,2018,0.1870076616,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,15,Hirzbrunnen,4,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"18,7%"
2019,4,2018,2018,0.2162282657,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,16,Rosental,7,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"21,6%"
2019,4,2018,2018,0.2474408294,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,17,Matthäus,12,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"24,7%"
2019,4,2018,2018,0.2196580008,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,18,Klybeck,8,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"22,0%"
2019,4,2018,2018,0.1893939394,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,19,Kleinhüningen,5,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"18,9%"
2019,4,2018,2018,0.1649818806,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,20,Riehen,3,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"16,5%"
2019,4,2018,2018,0.1357798165,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,30,Bettingen,1,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"13,6%"
2019,4,2018,2018,0.2348974315,Anteileinpersonenhh,Anteil Personen in Einpersonenhaushalten,99,Kanton Basel-Stadt,10,Gesellschaft und Soziales,Der Anteil Personen in Einpersonenhaushalten ist für mich,Ein hoher Anteil Personen in Einpersonenhaushalten ist für mich,,"23,5%"
2019,5,2018,2018,0.6153846154,Gymnasialquote,Gymnasialquote,1,Altstadt Grossbasel,19,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"61,5%"
2019,5,2018,2018,0.2916666667,Gymnasialquote,Gymnasialquote,2,Vorstädte,7,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"29,2%"
2019,5,2018,2018,0.5346534653,Gymnasialquote,Gymnasialquote,3,Am Ring,16,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"53,5%"
2019,5,2018,2018,0.2631578947,Gymnasialquote,Gymnasialquote,4,Breite,4,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"26,3%"
2019,5,2018,2018,0.4888888889,Gymnasialquote,Gymnasialquote,5,St. Alban,14,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"48,9%"
2019,5,2018,2018,0.2602040816,Gymnasialquote,Gymnasialquote,6,Gundeldingen,3,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"26,0%"
2019,5,2018,2018,0.6585365854,Gymnasialquote,Gymnasialquote,7,Bruderholz,21,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"65,9%"
2019,5,2018,2018,0.6262135922,Gymnasialquote,Gymnasialquote,8,Bachletten,20,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"62,6%"
2019,5,2018,2018,0.5161290323,Gymnasialquote,Gymnasialquote,9,Gotthelf,15,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"51,6%"
2019,5,2018,2018,0.3347107438,Gymnasialquote,Gymnasialquote,10,Iselin,10,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"33,5%"
2019,5,2018,2018,0.3632478632,Gymnasialquote,Gymnasialquote,11,St. Johann,11,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"36,3%"
2019,5,2018,2018,0.3333333333,Gymnasialquote,Gymnasialquote,12,Altstadt Kleinbasel,9,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"33,3%"
2019,5,2018,2018,0.2954545455,Gymnasialquote,Gymnasialquote,13,Clara,8,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"29,5%"
2019,5,2018,2018,0.6612903226,Gymnasialquote,Gymnasialquote,14,Wettstein,22,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"66,1%"
2019,5,2018,2018,0.3656716418,Gymnasialquote,Gymnasialquote,15,Hirzbrunnen,12,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"36,6%"
2019,5,2018,2018,0.2164948454,Gymnasialquote,Gymnasialquote,16,Rosental,2,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"21,6%"
2019,5,2018,2018,0.2648648649,Gymnasialquote,Gymnasialquote,17,Matthäus,5,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"26,5%"
2019,5,2018,2018,0.1640625,Gymnasialquote,Gymnasialquote,18,Klybeck,1,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"16,4%"
2019,5,2018,2018,0.2708333333,Gymnasialquote,Gymnasialquote,19,Kleinhüningen,6,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"27,1%"
2019,5,2018,2018,0.5482233503,Gymnasialquote,Gymnasialquote,20,Riehen,18,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"54,8%"
2019,5,2018,2018,0.5416666667,Gymnasialquote,Gymnasialquote,30,Bettingen,17,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"54,2%"
